source,title,summary,link,published_date,sentiment_label,sentiment_score
NewsAPI - GlobeNewswire,Renewable/Sustainable Laboratory Plasticware Market Size to Grow at 19.03% CAGR by 2034,"The global renewable and sustainable laboratory plasticware market is projected to grow from USD 0.5 billion in 2025 to USD 2.40 billion by 2034, registering a CAGR of 19.03%. The global renewable and sustainable laboratory plasticware market is projected to …",https://www.globenewswire.com/news-release/2025/09/12/3149253/0/en/Renewable-Sustainable-Laboratory-Plasticware-Market-Size-to-Grow-at-19-03-CAGR-by-2034.html,2025-09-12T13:30:00Z,positive,0.9083689451217652
NewsAPI - Seclists.org,Weekly Global IPv4 Routing Table Report,"Posted by Routing Table Analysis Role Account via NANOG on Sep 12This is an automated weekly mailing describing the state of the Global
IPv4 Routing Table as seen from APNIC's router in Japan.

The posting is sent to APOPS, NANOG, AfNOG, SANOG, PacNOG, SAFNOG…",https://seclists.org/nanog/2025/Sep/140,2025-09-12T18:03:12Z,neutral,0.948213756084442
NewsAPI - The Times of India,Who Gets What? Inside India Inc.’s $1.5 trillion family fortune shuffle,"India is witnessing a massive generational wealth transfer, with families like the Adanis and Ambanis planning leadership transitions. While some, like the Godrejs, opt for amicable splits, others, such as the Modis, face bitter feuds. This $1.5 trillion shif…",https://economictimes.indiatimes.com/news/company/corporate-trends/india-family-business-wealth-transfer-billionaires-adani-ambani-godrej-nadar-mistrys-succession/articleshow/123846871.cms,2025-09-12T08:13:47Z,neutral,0.8744331002235413
NewsAPI - The Times of India,BSE shares jump 3% to break two-day losing streak amid Sebi board meet buzz,"BSE shares experienced a surge, climbing as high as 2.7% following reports that Sebi's board meeting wouldn't address ending weekly F&O contract expiries. This news reversed an 8% stock decline triggered by speculation about a shift to monthly expiries. While…",https://economictimes.indiatimes.com/markets/stocks/news/bse-shares-jump-3-to-break-two-day-losing-streak-amid-sebi-board-meet-buzz/articleshow/123844089.cms,2025-09-12T05:24:44Z,positive,0.888216495513916
NewsAPI - The Times of India,Swiggy's Majety on Instamart's momentum; Adani eyes display pivot,Happy Friday! Instamart is taking on quick commerce rivals with its own strength. This and more in today's ETtech Morning Dispatch.,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/swiggys-majety-on-instamarts-momentum-adani-eyes-display-pivot/articleshow/123840917.cms,2025-09-12T01:30:09Z,neutral,0.7481498122215271
NewsAPI - Mashable,Samsung Launches Galaxy F17 5G In India With FHD+ AMOLED Display: Check Details,Samsung Launches Galaxy F17 5G In India With FHD+ AMOLED Display: Check Detailsmashable.com,https://in.mashable.com/tech/99725/samsung-launches-galaxy-f17-5g-in-india-with-fhd-amoled-display-check-details,2025-09-12T12:39:03Z,neutral,0.9223746061325072
NewsAPI - Hawaii News Now,Health department shuts down Thai eatery for multiple violations,The state's health department said no hand soap was available at the handwashing sinks in the kitchen and employee restroom.,https://www.hawaiinewsnow.com/2025/09/12/health-department-shuts-down-thai-food-establishment-multiple-violations/,2025-09-12T18:00:32Z,negative,0.9439411759376526
NewsAPI - The Indian Express,"Infosys’ Rs 18,000-cr buyback: How shareholders stand to benefit","Since January this year, Infosys share price has fallen by 20 per cent amid geopolitical uncertainties and trade tensions.",https://indianexpress.com/article/business/companies/infosys-buyback-shareholders-benefit-10247117/,2025-09-13T04:25:39Z,negative,0.975032925605774
NewsAPI - BusinessLine,New index fund bets on sector toppers: Should you invest?,Invest in Bandhan Mutual Fund's BSE India Sector Leaders scheme for long-term wealth creation and sector-leading stock exposure.,https://www.thehindubusinessline.com/portfolio/mutual-funds/this-new-index-fund-bets-only-on-sector-toppers-should-you-invest/article70036672.ece,2025-09-13T15:51:19Z,neutral,0.6635268926620483
NewsAPI - The Times of India,Weekly wrap: 8 BSE 500 stocks deliver double-digit returns. Infosys joins top Sensex gainers,"Markets posted modest weekly gains with 64% of BSE 500 stocks closing positive. Dilip Buildcon led gainers with 18%, while Godfrey Phillips India topped losers with 9%. Sectoral strength came from capital goods and IT, while consumer durables lagged.",https://economictimes.indiatimes.com/markets/stocks/news/weekly-wrap-8-bse-500-stocks-deliver-double-digit-returns-infosys-joins-top-sensex-gainers/articleshow/123866624.cms,2025-09-13T08:20:54Z,positive,0.8890800476074219
NewsAPI - The Times of India,Surging gold takes forex reserves closer to September 2024 record,"Reserve Bank of India data shows India's foreign exchange reserves at $698.3 billion on September 5. The reserves are close to the record high of $704.9 billion. Weekly, forex reserves increased by $4 billion due to rising gold prices. Gold reserves value inc…",https://economictimes.indiatimes.com/markets/forex/surging-gold-takes-forex-reserves-closer-to-september-2024-record/articleshow/123863431.cms,2025-09-13T04:19:58Z,positive,0.7403969764709473
NewsAPI - The Times of India,Companies bond to long end of the curve as GSec yields fall,Companies are returning to the bond market after a yield spike. Aditya Birla Capital raised a significant amount through 10-year bonds. Bajaj Housing Finance and Manipal Hospitals also raised funds. Bond issuances for the month reached a notable value. Expert…,https://economictimes.indiatimes.com/markets/bonds/companies-bond-to-long-end-of-the-curve-as-gsec-yields-fall/articleshow/123863280.cms,2025-09-13T04:06:29Z,positive,0.8823027610778809
NewsAPI - BusinessLine,GST 2.0 reforms sparks rally in consumer-sensitive sectors,"Indian equity markets surge post-GST 2.0 reforms, with autos, MNCs, and consumption sectors leading gains, while capital markets lag.",https://www.thehindubusinessline.com/portfolio/stock-fundamental-analysis-india/gst-20-reforms-sparks-rally-in-consumer-sensitive-sectors/article70042939.ece,2025-09-13T14:52:27Z,positive,0.936902403831482
NewsAPI - Motley Fool Australia,Why NDQ ETF and these ASX ETFs could be strong buys,"These funds give investors access to some of the strongest businesses in the world.
The post Why NDQ ETF and these ASX ETFs could be strong buys appeared first on The Motley Fool Australia.",https://www.fool.com.au/2025/09/13/why-ndq-etf-and-these-asx-etfs-could-be-strong-buys/,2025-09-13T06:29:37Z,neutral,0.7888173460960388
NewsAPI - BusinessLine,F&O Tracker: Final test,"Analysis of Nifty 50 and Nifty Bank derivatives data, with strategies and resistance levels for traders.",https://www.thehindubusinessline.com/portfolio/commodity-analysis/fo-tracker-final-test/article70043357.ece,2025-09-13T16:06:18Z,neutral,0.9297773241996764
NewsAPI - The Times of India,POSH compliance on rise: Sexual harassment complaints at top 30 firms up 6% in FY25,"India's top 30 companies experienced a 6.2% increase in sexual harassment complaints in FY25, signaling growing employee confidence in reporting. While the rise in complaints indicates POSH Act effectiveness, a 21% increase in pending cases raises concern. Ba…",https://economictimes.indiatimes.com/news/company/corporate-trends/posh-compliance-on-rise-sexual-harassment-complaints-at-top-30-firms-up-6-in-fy25/articleshow/123874292.cms,2025-09-13T22:30:00Z,positive,0.943688988685608
NewsAPI - The Times of India,FSIB proposes Ravi Ranjan for SBI MD role,India Business News: Mumbai: The Financial Services Institutions Bureau (FSIB) has recommended Ravi Ranjan for the position of managing director at State Bank of India. Th.,https://timesofindia.indiatimes.com/business/india-business/fsib-proposes-ravi-ranjan-for-sbi-md-role/articleshow/123862721.cms,2025-09-13T03:03:06Z,neutral,0.8831953406333923
NewsAPI - Joincolossus.com,AI Will Not Make You Rich,The disruption is real. It's also predictable.,https://joincolossus.com/article/ai-will-not-make-you-rich/,2025-09-13T22:01:35Z,neutral,0.6967505812644958
NewsAPI - Prtimes.jp,【DPC KOBE】ピックルボールをもっと自由に。『オープンプレー』 9月好評開催中,"[株式会社ITC]
[画像1: https://prcdn.freetls.fastly.net/release_image/21838/304/21838-304-9e3fd74878be580310d1b6cee36833c8-920x450.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&am...",https://prtimes.jp/main/html/rd/p/000000304.000021838.html,2025-09-13T04:40:02Z,neutral,0.9244694709777832
NewsAPI - ETF Daily News,HDFC Bank Limited $HDB Shares Bought by AQR Capital Management LLC,"AQR Capital Management LLC grew its stake in HDFC Bank Limited (NYSE:HDB – Free Report) by 9.7% during the first quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission. The firm owned 82,978 shares of the b…",https://www.etfdailynews.com/2025/09/13/hdfc-bank-limited-hdb-shares-bought-by-aqr-capital-management-llc/,2025-09-13T07:28:44Z,positive,0.8566669821739197
NewsAPI - The Times of India,India aims for two PSBs on world top 20 list by 2047,"Strengthening corporate governance in PSBs, improving customer experience, and making them globally competitive through modernisation — including use of artificial intelligence — are among key issues being deliberated at the two-day PSB Manthan conclave that …",https://economictimes.indiatimes.com/news/economy/policy/india-aims-for-two-psbs-on-world-top-20-list-by-2047/articleshow/123859149.cms,2025-09-13T00:00:00Z,positive,0.6488925218582153
NewsAPI - Ndtvprofit.com,HUL Slashes Product Prices Ahead Of GST Rollout,"Hindustan Unilever (HUL) has announced price cuts on various products, including Dove shampoo, Horlicks, Kissan Jam, and Lifebuoy soap. The decision comes as part of a government mandate for companies to publish newspaper advertisements detailing the revised …",https://www.ndtvprofit.com/business/hul-slashes-product-prices-ahead-of-gst-rollout,2025-09-13T05:02:18Z,negative,0.9489279985427856
NewsAPI - The Times of India,SBI Clerk prelims admit card 2025 expected to release soon: Check complete details here,"The State Bank of India (SBI) is expected to release the SBI Clerk 2025 preliminary admit card shortly on sbi.co.in, raising anticipation among lakhs of candidates. The exam is scheduled for September 20, 21, and 27, with 100 marks across English, Numerical A…",https://timesofindia.indiatimes.com/education/news/sbi-clerk-prelims-admit-card-2025-expected-to-release-soon-check-complete-details-here/articleshow/123868799.cms,2025-09-13T12:05:51Z,neutral,0.8712379336357117
NewsAPI - ETF Daily News,"Integrated Wealth Concepts LLC Has $704,000 Stock Position in First Trust India NIFTY 50 Equal Weight ETF $NFTY","Integrated Wealth Concepts LLC decreased its stake in First Trust India NIFTY 50 Equal Weight ETF (NASDAQ:NFTY – Free Report) by 69.7% during the 1st quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC)…",https://www.etfdailynews.com/2025/09/13/integrated-wealth-concepts-llc-has-704000-stock-position-in-first-trust-india-nifty-50-equal-weight-etf-nfty/,2025-09-13T07:42:44Z,negative,0.9711148142814636
NewsAPI - The Times of India,From Nifty’s 8-day streak to fresh stock bets: Rupak De’s playbook for the week ahead,"Nifty extended its eight-day winning streak, reflecting a cautious but positive market outlook. Rupak De of LKP Securities recommends top stock picks for the week, including Railtel, Cochin Shipyard, and Bajaj Finance, while highlighting IT’s limited upside, …",https://economictimes.indiatimes.com/markets/expert-view/from-niftys-8-day-streak-to-fresh-stock-bets-rupak-des-playbook-for-the-week-ahead/articleshow/123866445.cms,2025-09-13T08:01:09Z,positive,0.88067626953125
NewsAPI - Livemint,"Dove shampoo, Kissan Jam, Horlicks, Lux and Lifebuoy soaps getting cheaper? HUL slashes prices amid GST reforms","Hindustan Unilever Ltd has reduced prices on popular products like Dove shampoo and Kissan Jam effective September 22. This follows the government's directive to pass on GST cut benefits. Manufacturers can revise MRP on unsold stock until December 31, 2025.&n…",https://www.livemint.com/companies/dove-shampoo-kissan-jam-horlicks-lux-and-lifebuoy-soaps-getting-cheaper-hul-slashes-prices-amid-gst-reforms-11757747051900.html,2025-09-13T08:26:40Z,negative,0.746259331703186
NewsAPI - The Times of India,Businesses get relief as CBIC eases ITC rules,The CBIC has clarified that businesses receiving post-sale discounts via credit notes without tax adjustments don't need to reverse input tax credit (ITC). This circular aims to reduce uncertainty and disputes regarding post-sale discounts under GST. GST will…,https://economictimes.indiatimes.com/news/economy/policy/businesses-get-relief-as-cbic-eases-itc-rules/articleshow/123872999.cms,2025-09-13T17:40:14Z,neutral,0.5113860964775085
NewsAPI - Economictimes.com,Upside potential up to 23%: Motilal Oswal’s latest top 5 fundamental stock picks,"Indian equities closed higher on Friday, with the Nifty 50 extending its winning streak to eight straight sessions. Softer U.S. labour market data eased worries stemming from a hotter-than-expected inflation print, reinforcing hopes that the Federal Reserve m…",https://m.economictimes.com/markets/stocks/news/upside-potential-up-to-23-motilal-oswals-latest-top-5-fundamental-stock-picks/strong-finish/slideshow/123865232.cms,2025-09-13T06:29:11Z,positive,0.9099997878074646
NewsAPI - BusinessLine,Radio ad volumes see moderate growth in January-June period,"Radio ad volumes grew by 3% in January-June'25, with Gujarat leading; evening was the preferred time-band for advertising.",https://www.thehindubusinessline.com/info-tech/radio-ad-volumes-see-moderate-growth-in-january-june-period/article70046318.ece,2025-09-13T14:46:41Z,positive,0.9436100125312804
NewsAPI - Ndtvprofit.com,Infosys Buyback: Tax Burden Shifts To Shareholders - Here's How,"The much-awaited Infosys share buyback is here, but investors need to be clear on how taxation will play out. Unlike earlier, where companies bore the tax burden, the law now treats buyback proceeds as dividend income in the hands of shareholders, not capital…",https://www.ndtvprofit.com/markets/infosys-buyback-tax-burden-shifts-to-shareholders-heres-how,2025-09-13T17:07:10Z,neutral,0.9404692649841307
NewsAPI - The Times of India,"Infosys share buyback: Size, price, dates and other key things to know","Infosys announced its biggest-ever Rs 18,000-crore share buyback, offering Rs 1,800 per share — nearly an 18% premium to market price. This is its first tender-route buyback since 2017 and aligns with its capital allocation policy to return 85% of free cash f…",https://economictimes.indiatimes.com/markets/stocks/news/infosys-share-buyback-size-price-dates-and-other-key-things-to-know/articleshow/123865706.cms,2025-09-13T07:07:55Z,neutral,0.5094784498214722
NewsAPI - Livemint,Kavin Bharti Mittal to shut down ‘Hike’ after India's ban on real-money games: ‘Not the best use of capital or time…’,"Bharti Airtel's Sunil Bharti Mittal-son, Kavin Bharti Mittal, who founded the company Hike in 2012, announced that the team and investors have decided to shut down operations after India has imposed a ban on real-money games.&nbsp;",https://www.livemint.com/companies/news/kavin-bharti-mittal-to-shut-down-hike-after-indias-ban-on-real-money-games-not-the-best-use-of-capital-or-time-11757752966493.html,2025-09-13T09:32:16Z,negative,0.762073278427124
NewsAPI - The Times of India,"Hindustan Unilever cuts prices of consumer products after GST reforms: Dove shampoo, Lux soap & Bru coffee to get cheaper","Hindustan Unilever reduced prices on several products. Dove shampoo, Horlicks, and Kissan Jam are now cheaper. Lux and Lifebuoy soaps also see price drops. The company announced these changes after Goods and Service Tax reforms. New stocks with revised prices…",https://economictimes.indiatimes.com/industry/cons-products/fmcg/hindustan-unilever-cuts-prices-of-consumer-products-after-gst-rejig-dove-shampoo-lux-soap-bru-coffee-get-cheaper/articleshow/123864583.cms,2025-09-13T06:21:43Z,negative,0.5861627459526062
NewsAPI - BusinessLine,What should investors do with SBI Cards?,"Given lower growth and higher credit cost outlook, SBI Cards’ valuation bakes in optimistic assumptions",https://www.thehindubusinessline.com/portfolio/stock-fundamental-analysis-india/what-should-investors-do-with-sbi-cards/article70042170.ece,2025-09-13T15:11:58Z,positive,0.5995602607727051
NewsAPI - The Times of India,Mid- and small-cap mania: Why retail investors need to rebalance toward largecaps,"AMFI data shows retail investors dangerously overweight in mid- and small-cap funds despite stretched valuations, while large-cap allocations remain underweight. Valuation multiples highlight rising risks, with experts warning of fragility, volatility, and mi…",https://economictimes.indiatimes.com/markets/stocks/news/mid-and-small-cap-mania-why-retail-investors-need-to-rebalance-toward-largecaps/articleshow/123864952.cms,2025-09-13T06:17:36Z,negative,0.948927879333496
NewsAPI - The Times of India,Two in top 10 richest Malayali's have an Infosys connection. Here are 10 wealthiest list from Kerala,"Forbes’ Real-Time Billionaires List features 11 Malayali entrepreneurs, with Joy Alukkas of Joyalukkas Group emerging as the richest at $6.7 billion, followed by Lulu Group’s M A Yusuff Ali at $5.4 billion. The list also includes Sunny Varkey, Ravi Pillai, T …",https://economictimes.indiatimes.com/magazines/panache/two-in-top-10-richest-malayalis-have-an-infosys-connection-here-are-10-wealthiest-list-from-kerala/articleshow/123868298.cms,2025-09-13T10:57:39Z,neutral,0.9182199835777284
NewsAPI - Ndtvprofit.com,Chalet Hotels Targets Occupancy Rates In The High 70s In H2,"Chalet Hotels is confident of achieving an occupancy rate in the “high 70s” in the second half of the financial year, according to its MD & CEO, Sanjay Sethi. “Quarter two has had its own challenges. Monsoons have been a bit of a downer in many of the cities …",https://www.ndtvprofit.com/business/chalet-hotels-targets-occupancy-rates-in-the-high-70s-in-h2,2025-09-13T09:54:08Z,negative,0.9010440111160278
NewsAPI - The Times of India,"GST 2.0 to enhance persistency in life insurance plans; HDFC Life, Niva Bupa top buys: Siddhartha Khemka","The GST Council’s move to exempt retail health and life insurance from 18% tax will lower premiums, boost affordability, and accelerate penetration, positioning insurers for stronger growth despite short-term transition disruptions and ITC-related adjustments.",https://economictimes.indiatimes.com/markets/stocks/news/gst-2-0-to-enhance-persistency-in-life-insurance-plans-hdfc-life-niva-bupa-top-buys-siddhartha-khemka/articleshow/123866042.cms,2025-09-13T07:33:51Z,positive,0.956344485282898
NewsAPI - The Times of India,How Sebi's new IPO rules could be a game changer for Reliance Jio and NSE,"Sebi has halved the minimum public offer requirement for mega IPOs, paving the way for Reliance Jio and NSE to list without flooding markets. The move is expected to ease liquidity concerns and support India’s biggest-ever public offerings in 2026.",https://economictimes.indiatimes.com/markets/ipos/fpos/how-sebis-new-ipo-rules-could-be-a-game-changer-for-reliance-jio-and-nse/articleshow/123865004.cms,2025-09-13T06:20:45Z,positive,0.9473745822906494
NewsAPI - BusinessLine,Economists lower India inflation forecasts despite August uptick; GST reforms supportive,"The increase of 46 basis points, though notable, still kept inflation well within the RBI 2-6% comfort zone; food prices, which had remained moderate for several months, began to firm up",https://www.thehindubusinessline.com/economy/economists-lower-india-inflation-forecasts-despite-august-uptick-gst-reforms-supportive/article70045396.ece,2025-09-13T11:05:57Z,positive,0.9251309037208556
NewsAPI - The Times of India,"NARCL to auction Rs 3,700 crore Wind World debt; Omkara files anchor offer","National Asset Reconstruction Company is selling Wind World's debt. The reserve bid is ₹1,250 crore. Omkara ARC has emerged as the anchor bidder. They offered around ₹1,250 crore. NARCL acquired the distressed company's loans 18 months ago. The acquisition am…",https://economictimes.indiatimes.com/markets/stocks/news/narcl-to-auction-wind-world-debt-omkara-files-anchor-offer/articleshow/123863230.cms,2025-09-13T04:02:36Z,neutral,0.9039434790611268
NewsAPI - The Times of India,"F&O Talk| Nifty closes at 8-week high, Bulls to now eye 25,500–25,700 levels: Sudeep Shah","Indian equities closed the week higher as GST reforms, strong domestic demand, and softer US inflation boosted sentiment. Nifty and Sensex gained over 1.5%, while analysts see potential breakout levels for further upside in Nifty and Bank Nifty.",https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-closes-at-8-week-high-bulls-to-now-eye-2550025700-levels-sudeep-shah/articleshow/123868255.cms,2025-09-13T10:44:05Z,positive,0.9492899775505066
NewsAPI - The Times of India,"Nifty closes above 25,000 for a 2nd day, points to more gains","Domestic equities marked a second consecutive week of gains, propelled by a surge in IT stocks following positive remarks from Donald Trump on India and Infosys' share buyback announcement. The NSE Nifty closed above 25,000, fueling optimism for further gains…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-closes-above-25000-for-a-2nd-day-points-to-more-gains/articleshow/123863208.cms,2025-09-13T03:58:38Z,positive,0.9463835954666138
NewsAPI - BusinessLine,Radio ad volumes see moderate growth in January-June period,"Radio ad volumes grew by 3% in January-June'25, with Gujarat leading; evening was the preferred time-band for advertising.",https://www.thehindubusinessline.com/companies/radio-ad-volumes-see-moderate-growth-in-january-june-period/article70046318.ece,2025-09-13T14:46:41Z,positive,0.9436100125312804
NewsAPI - The Times of India,Economists lower India inflation forecasts despite August uptick; GST reforms supportive,"India's retail inflation saw a slight increase in August, reaching 2.07%, but experts believe this is temporary. Economists attribute the manageable inflation to effective GST reforms and anticipate further declines. Projections for FY26 have been revised dow…",https://economictimes.indiatimes.com/news/economy/indicators/economists-lower-india-inflation-forecasts-despite-august-uptick-gst-reforms-supportive/articleshow/123868407.cms,2025-09-13T10:53:14Z,negative,0.9525808691978456
NewsAPI - The Times of India,"Nifty seen heading to 25,300 as metals, midcap IT lead: Axis Securities' Rajesh Palviya","Indian equities are poised for a potential upswing, with Nifty targeting 25,300 and Bank Nifty aiming for 55,200, according to Axis Securities. Derivative data suggests a shifting base and increased upside potential. Midcap IT stocks, Hindustan Zinc, and Nati…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-seen-heading-to-25300-as-metals-midcap-it-lead-axis-securities-rajesh-palviya/articleshow/123868517.cms,2025-09-13T11:04:39Z,positive,0.8611124753952026
NewsAPI - The Times of India,"Mega-IPOs, tech listings, and sponsor-backed exits to power India’s equity markets in FY26: Richa Choudhary","India’s equity capital markets are set for another record year in FY26 with mega-IPOs, tech listings, and sponsor exits, supported by strong macro fundamentals, regulatory reforms, and rising retail participation. Law firms play a pivotal role in shaping IPO …",https://economictimes.indiatimes.com/markets/expert-view/mega-ipos-tech-listings-and-sponsor-backed-exits-to-power-indias-equity-markets-in-fy26-richa-choudhary/articleshow/123864118.cms,2025-09-13T05:16:44Z,positive,0.7164180278778076
NewsAPI - The Times of India,"Large listed cos cut imports bill by locally sourcing parts, raw material","The drop was the sharpest in automobile and electronics manufacturers such as Maruti Suzuki, Tata Motors, Hero MotoCorp, Bajaj Electricals, Whirlpool, Havells, Blue Star, Amber Enterprises and Crompton Greaves Consumer Electricals. While the share of import b…",https://economictimes.indiatimes.com/news/company/corporate-trends/large-listed-cos-cut-imports-bill-by-locally-sourcing-parts-raw-material/articleshow/123859077.cms,2025-09-13T00:00:00Z,negative,0.9566566348075868
NewsAPI - The Times of India,Top tech and startup stories this week,Welcome to a new edition of ETtech Unwrapped – our weekend newsletter packed with the most important stories this week. Let’s take a look.,https://economictimes.indiatimes.com/tech/newsletters/ettech-unwrapped/top-tech-and-startup-stories-this-week/articleshow/123862343.cms,2025-09-13T02:17:13Z,neutral,0.915316641330719
NewsAPI - BusinessLine,Leading Hitachi India through a personality change,"Bharat Kaushal, executive chairman, Hitachi India on how the Japanese conglomerate’s character is evolving and its big role in the country’s infrastructure growth story",https://www.thehindubusinessline.com/specials/corporate-file/leading-hitachi-india-through-a-personality-change/article70044745.ece,2025-09-13T05:15:19Z,neutral,0.7847828269004822
NewsAPI - Khabarhub.com,Economic Digest: Nepal’s Business News in a Snap,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries. Nepal’s economy is reeling from the aftermath of the Gen-Z protests, with damages across key sectors—…",https://english.khabarhub.com/2025/13/496160/,2025-09-13T02:15:42Z,negative,0.936356246471405
NewsAPI - Economictimes.com,Infosys and RIL among 10 stocks owned by over 500 mutual funds in August,"Favourite stocks are those based on the maximum holding count by mutual fund schemes for each stock. Here are the top 10 stocks owned by over 500 mutual fund schemes in August, according to data by ACE MF. Most Favourite Stocks",https://m.economictimes.com/mf/mf-news/infosys-and-ril-among-10-stocks-owned-by-over-500-mutual-funds-in-august/most-favourite-stocks/slideshow/123878220.cms,2025-09-14T04:07:11Z,neutral,0.9371396899223328
NewsAPI - The Times of India,Mcap of eight of top-10 most valued firms jumps by Rs 1.69 lakh cr; Bajaj Finance biggest gainer,"The combined market valuation of eight of the top-10 most valued firms jumped by Rs 1,69,506.83 crore last week in tandem with an optimistic trend at the Dalal Street, where Bajaj Finance emerged as the biggest gainer.",https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-eight-of-top-10-most-valued-firms-jumps-by-rs-1-69-lakh-cr-bajaj-finance-biggest-gainer/articleshow/123878593.cms,2025-09-14T05:07:46Z,positive,0.9375894069671632
NewsAPI - BusinessLine,Mcap of eight of top-10 most valued firms jumps by Rs 1.69 lakh cr; Bajaj Finance biggest gainer,"Last week, top Indian companies saw significant market valuation gains, led by Bajaj Finance, Infosys, and TCS.",https://www.thehindubusinessline.com/companies/mcap-of-eight-of-top-10-most-valued-firms-jumps-by-rs-169-lakh-cr-bajaj-finance-biggest-gainer/article70048292.ece,2025-09-14T05:12:26Z,positive,0.9502207040786744
NewsAPI - Ndtvprofit.com,Dalal Street Optimism Adds Rs 1.7 Lakh Crore To Eight Of Top-10 Valued Firms; Bajaj Finance Biggest Gainer,"The combined market valuation of eight of the top-10 most valued firms jumped by Rs 1,69,506.83 crore last week in tandem with an optimistic trend at the Dalal Street, where Bajaj Finance emerged as the biggest gainer.",https://www.ndtvprofit.com/markets/dalal-street-optimism-adds-rs-17-lakh-crore-to-eight-of-top-10-valued-firms-bajaj-finance-biggest-gainer,2025-09-14T09:15:05Z,positive,0.9403890371322632
NewsAPI - The Times of India,Ahead of Market: 10 things that will decide stock market action on Monday,"Indian markets closed higher on Friday, with Nifty 50 rising for an eighth consecutive session, supported by softer U.S. labor data, potential Fed rate cuts, and progress in U.S.-India trade talks. Domestic buying interest was seen in JBM Auto, Hindustan Copp…",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-monday/articleshow/123880488.cms,2025-09-14T08:43:04Z,positive,0.9449092745780944
NewsAPI - The Times of India,"Festive offers, tax cuts to fuel retail lending by banks","Indian banks are strategically leveraging the festive season and recent tax cuts to revitalize loan growth, particularly in high-margin retail sectors. HDFC Bank, ICICI Bank, Axis Bank, SBI, and BoB are rolling out festive offers and discounts to capitalize o…",https://economictimes.indiatimes.com/industry/services/retail/festive-offers-tax-cuts-to-fuel-retail-lending-by-banks/articleshow/123887194.cms,2025-09-14T19:15:35Z,positive,0.8888676762580872
NewsAPI - The Times of India,"Festive offers, tax cuts to fuel retail lending by banks","Indian banks are strategically leveraging the festive season and recent tax cuts to revitalize loan growth, particularly in high-margin retail sectors. HDFC Bank, ICICI Bank, Axis Bank, SBI, and BoB are rolling out festive offers and discounts to capitalize o…",https://economictimes.indiatimes.com/industry/services/retail/festive-offers-tax-cuts-to-fuel-retail-lending-by-banks/articleshow/123887133.cms,2025-09-14T19:15:35Z,positive,0.8888676762580872
NewsAPI - The Times of India,"Yes Bank stake sale: SBI, private banks set to reap a big tax bonanza","SBI and a group of private banks are poised to receive a tax exemption on ₹13,483 crore income from selling their stake in Yes Bank to SMBC. The Yes Bank Reconstruction Scheme, 2020, exempts banks from capital gains tax on profits from the share sale. This de…",https://economictimes.indiatimes.com/industry/banking/finance/banking/yes-bank-stake-sale-sbi-private-banks-set-to-reap-a-big-tax-bonanza/articleshow/123889485.cms,2025-09-14T18:37:41Z,neutral,0.8548207879066467
NewsAPI - The Times of India,"Festive offers, tax cuts to fuel retail lending by banks","Indian banks are strategically leveraging the festive season and recent tax cuts to revitalize loan growth, particularly in high-margin retail sectors. HDFC Bank, ICICI Bank, Axis Bank, SBI, and BoB are rolling out festive offers and discounts to capitalize o…",https://economictimes.indiatimes.com/industry/services/retail/festive-offers-tax-cuts-to-fuel-retail-lending-by-banks/articleshow/123889558.cms,2025-09-14T19:15:35Z,positive,0.8888676762580872
NewsAPI - Fontsinuse.com,Metallica – Kill ’Em All album art,"Contributed by Steve McNuggsSource: en.wikipedia.org License: All Rights Reserved. Metallica’s debut studio album was released on July 25, 1983. The cover art by Shari and Harold Risch features the shadow of a hand letting go of a bloodied hammer. The title i…",https://fontsinuse.com/uses/71469/metallica-kill-em-all-album-art,2025-09-14T06:26:00Z,neutral,0.9290876388549804
NewsAPI - Fontsinuse.com,Tommy Brown – “Rock ’n Roll Man” single cover,"Contributed by Florian HardwigSource: www.ebay.com Mobyblack Records. License: All Rights Reserved. This purely typographic sleeve features letterforms drawn by four masters of 1970s display type: “Tommy Brown” is Design Sparkly, a thick-thin-thin multline va…",https://fontsinuse.com/uses/72081/tommy-brown-rock-n-roll-man-single-cover,2025-09-14T17:58:07Z,neutral,0.9395967721939088
NewsAPI - The Times of India,AI reliable for Reliance?,"Mukesh Ambani, having built a fortune in petrochemicals, is now pivoting Reliance Industries towards AI, investing heavily in data centers and partnerships with Google and Meta. He aims to refine data into valuable AI solutions, mirroring his father's success…",https://economictimes.indiatimes.com/opinion/et-commentary/ai-reliable-for-reliance/articleshow/123885132.cms,2025-09-14T17:31:54Z,neutral,0.5116593241691589
